;x,z,nmann,xutm,yutm,AngMd,AngMi,Q
91600.000,-4.462,0.030,738153.078,4087621.862,1.803,-1.339,20.000
91650.000,-4.482,0.030,738104.419,4087610.360,1.803,-1.339,20.000
91700.000,-4.504,0.030,738055.760,4087598.858,1.803,-1.339,20.000
91750.000,-4.525,0.030,738007.101,4087587.355,1.803,-1.339,20.000
91800.000,-4.548,0.030,737958.442,4087575.853,1.803,-1.339,20.000
91850.000,-4.570,0.030,737909.783,4087564.351,1.803,-1.339,20.000
91900.000,-4.593,0.030,737861.124,4087552.849,1.843,-1.299,20.000
91950.000,-4.617,0.030,737813.061,4087539.441,1.974,-1.167,20.000
92000.000,-4.641,0.030,737767.104,4087519.829,2.020,-1.121,20.000
92050.000,-4.670,0.030,737722.068,4087498.108,2.020,-1.121,20.000
92100.000,-4.707,0.030,737677.033,4087476.387,2.020,-1.121,20.000
92150.000,-4.752,0.030,737631.997,4087454.667,2.020,-1.121,20.000
92200.000,-4.805,0.030,737586.961,4087432.946,2.020,-1.121,20.000
92250.000,-4.866,0.030,737541.926,4087411.225,2.020,-1.121,20.000
92300.000,-4.935,0.030,737496.890,4087389.505,2.020,-1.121,20.000
92350.000,-5.009,0.030,737451.854,4087367.784,2.020,-1.121,20.000
92400.000,-5.089,0.030,737406.819,4087346.063,2.061,-1.080,20.000
92450.000,-5.174,0.030,737362.784,4087322.537,2.181,-0.960,20.000
92500.000,-5.264,0.030,737321.867,4087293.912,2.235,-0.906,20.000
92550.000,-5.359,0.030,737282.505,4087263.079,2.235,-0.906,20.000
92600.000,-5.460,0.030,737243.144,4087232.246,2.235,-0.906,20.000
92650.000,-5.566,0.030,737203.782,4087201.413,2.235,-0.906,20.000
92700.000,-5.677,0.030,737164.421,4087170.580,2.249,-0.892,20.000
92750.000,-5.793,0.030,737125.559,4087139.256,2.506,-0.635,20.000
92800.000,-5.913,0.030,737095.903,4087099.025,2.571,-0.571,20.000
92850.000,-6.039,0.030,737068.890,4087056.950,2.571,-0.571,20.000
92900.000,-6.169,0.030,737041.877,4087014.875,2.571,-0.571,20.000
92950.000,-6.304,0.030,737014.865,4086972.800,2.571,-0.571,20.000
93000.000,-6.444,0.030,736987.852,4086930.725,2.571,-0.571,20.000
93050.000,-6.589,0.030,736960.839,4086888.650,2.571,-0.571,20.000
93100.000,-6.724,0.030,736933.826,4086846.575,2.571,-0.571,20.000
93150.000,-6.842,0.030,736906.813,4086804.500,2.571,-0.571,20.000
93200.000,-6.945,0.030,736879.800,4086762.425,2.571,-0.571,20.000
93250.000,-7.032,0.030,736852.787,4086720.350,2.571,-0.571,20.000
93300.000,-7.103,0.030,736825.775,4086678.275,2.571,-0.571,20.000
93350.000,-7.159,0.030,736798.762,4086636.200,2.571,-0.571,20.000
93400.000,-7.201,0.030,736771.749,4086594.125,2.582,-0.559,20.000
93450.000,-7.231,0.030,736745.216,4086551.749,2.728,-0.414,20.000
93500.000,-7.247,0.030,736725.211,4086506.214,2.806,-0.336,20.000
93550.000,-7.250,0.030,736708.738,4086459.006,2.806,-0.336,20.000
93600.000,-7.240,0.030,736692.265,4086411.797,2.806,-0.336,20.000
93650.000,-7.217,0.030,736675.792,4086364.589,2.806,-0.336,20.000
93700.000,-7.181,0.030,736659.319,4086317.380,2.806,-0.336,20.000
93750.000,-7.131,0.030,736642.846,4086270.172,2.806,-0.336,20.000
93800.000,-7.069,0.030,736626.373,4086222.963,2.806,-0.336,20.000
93850.000,-6.993,0.030,736609.900,4086175.755,2.806,-0.336,20.000
93900.000,-6.904,0.030,736593.427,4086128.546,2.806,-0.336,20.000
93950.000,-6.802,0.030,736576.954,4086081.338,2.806,-0.336,20.000
94000.000,-6.687,0.030,736560.482,4086034.129,2.806,-0.336,20.000
94050.000,-6.559,0.030,736544.009,4085986.921,2.806,-0.336,20.000
94100.000,-6.418,0.030,736527.536,4085939.712,2.806,-0.336,20.000
94150.000,-6.274,0.030,736511.063,4085892.504,2.806,-0.336,20.000
94200.000,-6.131,0.030,736494.590,4085845.295,2.806,-0.336,20.000
94250.000,-5.987,0.030,736478.117,4085798.087,2.806,-0.336,20.000
94300.000,-5.846,0.030,736461.644,4085750.878,2.806,-0.336,20.000
94350.000,-5.711,0.030,736445.171,4085703.670,2.806,-0.336,20.000
94400.000,-5.582,0.030,736428.698,4085656.461,2.806,-0.336,20.000
94450.000,-5.459,0.030,736412.225,4085609.253,2.806,-0.336,20.000
94500.000,-5.342,0.030,736395.752,4085562.044,2.806,-0.336,20.000
94550.000,-5.230,0.030,736379.279,4085514.836,2.806,-0.336,20.000
94600.000,-5.125,0.030,736362.806,4085467.627,2.823,-0.319,20.000
94650.000,-5.025,0.030,736347.145,4085420.177,2.925,-0.217,20.000
94700.000,-4.931,0.030,736336.392,4085371.390,2.990,-0.152,20.000
94750.000,-4.843,0.030,736328.822,4085321.966,2.990,-0.152,20.000
94800.000,-4.761,0.030,736321.252,4085272.543,2.990,-0.152,20.000
94850.000,-4.685,0.030,736313.682,4085223.119,2.990,-0.152,20.000
94900.000,-4.615,0.030,736306.111,4085173.696,2.990,-0.152,20.000
94950.000,-4.550,0.030,736298.541,4085124.272,2.990,-0.152,20.000
95000.000,-4.491,0.030,736290.971,4085074.849,2.990,-0.152,20.000
95050.000,-4.439,0.030,736283.400,4085025.425,2.990,-0.152,20.000
95100.000,-4.392,0.030,736275.830,4084976.001,2.990,-0.152,20.000
95150.000,-4.351,0.030,736268.260,4084926.578,2.990,-0.152,20.000
95200.000,-4.316,0.030,736260.690,4084877.154,2.990,-0.152,20.000
95250.000,-4.286,0.030,736253.119,4084827.731,2.990,-0.152,20.000
95300.000,-4.263,0.030,736245.549,4084778.307,2.990,-0.152,20.000
95350.000,-4.242,0.030,736237.979,4084728.883,2.990,-0.152,20.000
95400.000,-4.222,0.030,736230.408,4084679.460,2.990,-0.152,20.000
95450.000,-4.202,0.030,736222.838,4084630.036,2.990,-0.152,20.000
95500.000,-4.181,0.030,736215.268,4084580.613,2.990,-0.152,20.000
95550.000,-4.161,0.030,736207.697,4084531.189,2.990,-0.152,20.000
95600.000,-4.141,0.030,736200.127,4084481.765,2.990,-0.152,20.000
95650.000,-4.120,0.030,736192.557,4084432.342,2.990,-0.152,20.000
95700.000,-4.100,0.030,736184.987,4084382.918,2.990,-0.152,20.000
95750.000,-4.079,0.030,736177.416,4084333.495,2.990,-0.152,20.000
95800.000,-4.059,0.030,736169.846,4084284.071,2.990,-0.152,20.000
95850.000,-4.039,0.030,736162.276,4084234.648,2.990,-0.152,20.000
95900.000,-4.018,0.030,736154.705,4084185.224,2.990,-0.152,20.000
95950.000,-3.998,0.030,736147.135,4084135.800,2.990,-0.152,20.000
96000.000,-3.978,0.030,736139.565,4084086.377,2.990,-0.152,20.000
96050.000,-3.959,0.030,736131.995,4084036.953,2.990,-0.152,20.000
96100.000,-3.942,0.030,736124.424,4083987.530,2.990,-0.152,20.000
96150.000,-3.927,0.030,736116.854,4083938.106,2.990,-0.152,20.000
96200.000,-3.913,0.030,736109.284,4083888.682,2.990,-0.152,20.000
96250.000,-3.900,0.030,736101.713,4083839.259,2.990,-0.152,20.000
96300.000,-3.889,0.030,736094.143,4083789.835,2.990,-0.152,20.000
96350.000,-3.880,0.030,736086.573,4083740.412,2.990,-0.152,20.000
96400.000,-3.872,0.030,736079.003,4083690.988,2.990,-0.152,20.000
96450.000,-3.866,0.030,736071.432,4083641.565,2.990,-0.152,20.000
96500.000,-3.861,0.030,736063.862,4083592.141,2.990,-0.152,20.000
96550.000,-3.858,0.030,736056.292,4083542.717,2.990,-0.152,20.000
96600.000,-3.856,0.030,736048.721,4083493.294,2.990,-0.152,20.000
96650.000,-3.856,0.030,736041.151,4083443.870,2.990,-0.152,20.000
96700.000,-3.857,0.030,736033.581,4083394.447,2.990,-0.152,20.000
96750.000,-3.860,0.030,736026.011,4083345.023,2.990,-0.152,20.000
96800.000,-3.864,0.030,736018.440,4083295.599,2.990,-0.152,20.000
96850.000,-3.870,0.030,736010.870,4083246.176,2.990,-0.152,20.000
96900.000,-3.878,0.030,736003.300,4083196.752,2.990,-0.152,20.000
96950.000,-3.887,0.030,735995.729,4083147.329,2.990,-0.152,20.000
97000.000,-3.897,0.030,735988.159,4083097.905,2.990,-0.152,20.000
97050.000,-3.909,0.030,735980.589,4083048.482,2.990,-0.152,20.000
97100.000,-3.920,0.030,735973.019,4082999.058,2.990,-0.152,20.000
97150.000,-3.932,0.030,735965.448,4082949.634,2.990,-0.152,20.000
97200.000,-3.944,0.030,735957.878,4082900.211,2.990,-0.152,20.000
97250.000,-3.955,0.030,735950.308,4082850.787,2.990,-0.152,20.000
97300.000,-3.967,0.030,735942.737,4082801.364,2.990,-0.152,20.000
97350.000,-3.979,0.030,735935.167,4082751.940,2.990,-0.152,20.000
97400.000,-3.991,0.030,735927.597,4082702.516,2.990,-0.152,20.000
97450.000,-4.002,0.030,735920.026,4082653.093,2.990,-0.152,20.000
97500.000,-4.014,0.030,735912.456,4082603.669,2.990,-0.152,20.000
97550.000,-4.026,0.030,735904.886,4082554.246,2.990,-0.152,20.000
97600.000,-4.037,0.030,735897.316,4082504.822,2.990,-0.152,20.000
97650.000,-4.049,0.030,735889.745,4082455.399,2.990,-0.152,20.000
97700.000,-4.061,0.030,735882.175,4082405.975,2.990,-0.152,20.000
97750.000,-4.072,0.030,735874.605,4082356.551,2.990,-0.152,20.000
97800.000,-4.084,0.030,735867.034,4082307.128,2.990,-0.152,20.000
97850.000,-4.095,0.030,735859.464,4082257.704,2.990,-0.152,20.000
97900.000,-4.106,0.030,735851.894,4082208.281,2.990,-0.152,20.000
97950.000,-4.117,0.030,735844.324,4082158.857,2.990,-0.152,20.000
98000.000,-4.127,0.030,735836.753,4082109.433,2.990,-0.152,20.000
98050.000,-4.138,0.030,735829.183,4082060.010,2.990,-0.152,20.000
98100.000,-4.148,0.030,735821.613,4082010.586,2.982,-0.159,20.000
98150.000,-4.158,0.030,735813.688,4081961.219,2.977,-0.164,20.000
98200.000,-4.168,0.030,735805.512,4081911.892,2.977,-0.165,20.000
98250.000,-4.177,0.030,735797.312,4081862.569,2.977,-0.165,20.000
98300.000,-4.187,0.030,735789.111,4081813.246,2.977,-0.165,20.000
98350.000,-4.196,0.030,735780.911,4081763.923,2.977,-0.165,20.000
98400.000,-4.205,0.030,735772.710,4081714.600,2.977,-0.165,20.000
98450.000,-4.214,0.030,735764.510,4081665.277,2.977,-0.165,20.000
98500.000,-4.222,0.030,735756.309,4081615.954,2.977,-0.165,20.000
98550.000,-4.230,0.030,735748.109,4081566.631,2.977,-0.165,20.000
98600.000,-4.238,0.030,735739.908,4081517.308,2.977,-0.165,20.000
98650.000,-4.246,0.030,735731.708,4081467.985,2.977,-0.165,20.000
98700.000,-4.254,0.030,735723.507,4081418.662,2.977,-0.165,20.000
98750.000,-4.262,0.030,735715.306,4081369.340,2.977,-0.165,20.000
98800.000,-4.270,0.030,735707.106,4081320.017,2.977,-0.165,20.000
98850.000,-4.279,0.030,735698.905,4081270.694,2.977,-0.165,20.000
98900.000,-4.289,0.030,735690.705,4081221.371,3.021,-0.120,20.000
98950.000,-4.299,0.030,735684.710,4081171.782,-3.048,0.094,20.000
99000.000,-4.309,0.030,735689.346,4081122.461,-2.939,0.203,20.000
99050.000,-4.321,0.030,735699.429,4081073.488,-2.939,0.203,20.000
99100.000,-4.332,0.030,735709.512,4081024.515,-2.939,0.203,20.000
99150.000,-4.344,0.030,735719.594,4080975.542,-2.939,0.203,20.000
99200.000,-4.357,0.030,735729.677,4080926.569,-2.939,0.203,20.000
99250.000,-4.370,0.030,735739.760,4080877.596,-2.939,0.203,20.000
99300.000,-4.384,0.030,735749.842,4080828.624,-2.939,0.203,20.000
99350.000,-4.398,0.030,735759.925,4080779.651,-2.939,0.203,20.000
99400.000,-4.413,0.030,735770.007,4080730.678,-2.939,0.203,20.000
99450.000,-4.429,0.030,735780.090,4080681.705,-2.939,0.203,20.000
99500.000,-4.445,0.030,735790.173,4080632.732,-2.939,0.203,20.000
99550.000,-4.461,0.030,735800.255,4080583.759,-2.939,0.203,20.000
99600.000,-4.478,0.030,735810.338,4080534.786,-2.939,0.203,20.000
99650.000,-4.496,0.030,735820.421,4080485.814,-2.939,0.203,20.000
99700.000,-4.514,0.030,735830.503,4080436.841,-2.939,0.203,20.000
99750.000,-4.533,0.030,735840.586,4080387.868,-2.939,0.203,20.000
99800.000,-4.551,0.030,735850.669,4080338.895,-2.939,0.203,20.000
99850.000,-4.570,0.030,735860.751,4080289.922,-2.939,0.203,20.000
99900.000,-4.589,0.030,735870.834,4080240.949,-2.939,0.203,20.000
99950.000,-4.607,0.030,735880.917,4080191.977,-2.939,0.203,20.000
100000.000,-4.626,0.030,735890.999,4080143.004,-2.939,0.203,20.000
100050.000,-4.645,0.030,735901.082,4080094.031,-2.939,0.203,20.000
100100.000,-4.663,0.030,735911.165,4080045.058,-2.939,0.203,20.000
100150.000,-4.682,0.030,735921.247,4079996.085,-2.939,0.203,20.000
100200.000,-4.701,0.030,735931.330,4079947.112,-2.939,0.203,20.000
100250.000,-4.719,0.030,735941.412,4079898.139,-2.939,0.203,20.000
100300.000,-4.738,0.030,735951.495,4079849.167,-2.939,0.203,20.000
100350.000,-4.756,0.030,735961.578,4079800.194,-2.939,0.203,20.000
100400.000,-4.774,0.030,735971.660,4079751.221,-2.939,0.203,20.000
100450.000,-4.790,0.030,735981.743,4079702.248,-2.939,0.203,20.000
100500.000,-4.804,0.030,735991.826,4079653.275,-2.939,0.203,20.000
100550.000,-4.817,0.030,736001.908,4079604.302,-2.939,0.203,20.000
100600.000,-4.828,0.030,736011.991,4079555.329,-2.939,0.203,20.000
100650.000,-4.838,0.030,736022.074,4079506.357,-2.893,0.249,20.000
100700.000,-4.846,0.030,736034.362,4079457.999,-2.781,0.360,20.000
100750.000,-4.852,0.030,736051.982,4079411.219,-2.757,0.385,20.000
100800.000,-4.857,0.030,736070.760,4079364.879,-2.757,0.385,20.000
100850.000,-4.861,0.030,736089.537,4079318.539,-2.757,0.385,20.000
100900.000,-4.862,0.030,736108.315,4079272.199,-2.757,0.385,20.000
100950.000,-4.862,0.030,736127.093,4079225.859,-2.757,0.385,20.000
101000.000,-4.861,0.030,736145.870,4079179.519,-2.757,0.385,20.000
101050.000,-4.858,0.030,736164.648,4079133.179,-2.757,0.385,20.000
101100.000,-4.854,0.030,736183.425,4079086.839,-2.757,0.385,20.000
101150.000,-4.847,0.030,736202.203,4079040.499,-2.757,0.385,20.000
101200.000,-4.840,0.030,736220.981,4078994.159,-2.757,0.385,20.000
101250.000,-4.831,0.030,736239.758,4078947.819,-2.757,0.385,20.000
101300.000,-4.821,0.030,736258.536,4078901.479,-2.757,0.385,20.000
101350.000,-4.809,0.030,736277.313,4078855.139,-2.757,0.385,20.000
101400.000,-4.797,0.030,736296.091,4078808.799,-2.757,0.385,20.000
101450.000,-4.784,0.030,736314.869,4078762.459,-2.757,0.385,20.000
101500.000,-4.773,0.030,736333.646,4078716.119,-2.757,0.385,20.000
101550.000,-4.761,0.030,736352.424,4078669.778,-2.726,0.415,20.000
101600.000,-4.750,0.030,736372.575,4078624.079,-2.623,0.519,20.000
101650.000,-4.739,0.030,736397.360,4078580.697,-2.575,0.566,20.000
101700.000,-4.729,0.030,736424.192,4078538.506,-2.575,0.566,20.000
101750.000,-4.720,0.030,736451.025,4078496.316,-2.575,0.566,20.000
101800.000,-4.710,0.030,736477.857,4078454.126,-2.575,0.566,20.000
101850.000,-4.702,0.030,736504.689,4078411.935,-2.575,0.566,20.000
101900.000,-4.693,0.030,736531.521,4078369.745,-2.575,0.566,20.000
101950.000,-4.685,0.030,736558.354,4078327.555,-2.575,0.566,20.000
102000.000,-4.678,0.030,736585.186,4078285.364,-2.575,0.566,20.000
102050.000,-4.671,0.030,736612.018,4078243.174,-2.575,0.566,20.000
102100.000,-4.664,0.030,736638.851,4078200.983,-2.575,0.566,20.000
102150.000,-4.658,0.030,736665.683,4078158.793,-2.575,0.566,20.000
102200.000,-4.653,0.030,736692.515,4078116.603,-2.575,0.566,20.000
102250.000,-4.648,0.030,736719.347,4078074.412,-2.575,0.566,20.000
102300.000,-4.643,0.030,736746.180,4078032.222,-2.575,0.566,20.000
102350.000,-4.638,0.030,736773.012,4077990.031,-2.575,0.566,20.000
102400.000,-4.634,0.030,736799.844,4077947.841,-2.575,0.566,20.000
102450.000,-4.630,0.030,736826.676,4077905.651,-2.575,0.566,20.000
102500.000,-4.626,0.030,736853.509,4077863.460,-2.575,0.566,20.000
102550.000,-4.622,0.030,736880.341,4077821.270,-2.575,0.566,20.000
102600.000,-4.619,0.030,736907.173,4077779.079,-2.575,0.566,20.000
102650.000,-4.616,0.030,736934.006,4077736.889,-2.575,0.566,20.000
102700.000,-4.613,0.030,736960.838,4077694.699,-2.575,0.566,20.000
102750.000,-4.610,0.030,736987.670,4077652.508,-2.575,0.566,20.000
102800.000,-4.607,0.030,737014.502,4077610.318,-2.575,0.566,20.000
102850.000,-4.605,0.030,737041.335,4077568.128,-2.575,0.566,20.000
102900.000,-4.602,0.030,737068.167,4077525.937,-2.575,0.566,20.000
102950.000,-4.600,0.030,737094.999,4077483.747,-2.575,0.566,20.000
103000.000,-4.598,0.030,737121.831,4077441.556,-2.575,0.566,20.000
103050.000,-4.597,0.030,737148.664,4077399.366,-2.575,0.566,20.000
103100.000,-4.595,0.030,737175.496,4077357.176,-2.575,0.566,20.000
103150.000,-4.594,0.030,737202.328,4077314.985,-2.575,0.566,20.000
103200.000,-4.593,0.030,737229.161,4077272.795,-2.575,0.566,20.000
103250.000,-4.592,0.030,737255.993,4077230.604,-2.575,0.566,20.000
103300.000,-4.591,0.030,737282.825,4077188.414,-2.575,0.566,20.000
103350.000,-4.590,0.030,737309.657,4077146.224,-2.575,0.566,20.000
103400.000,-4.591,0.030,737336.490,4077104.033,-2.575,0.566,20.000
103450.000,-4.597,0.030,737363.322,4077061.843,-2.575,0.566,20.000
103500.000,-4.608,0.030,737390.154,4077019.652,-2.575,0.566,20.000
103550.000,-4.624,0.030,737416.987,4076977.462,-2.913,0.228,20.000
103600.000,-4.646,0.030,737427.893,4076930.505,3.112,-0.030,20.000
103650.000,-4.672,0.030,737426.396,4076880.547,3.094,-0.047,20.000
103700.000,-4.704,0.030,737424.042,4076830.602,3.094,-0.047,20.000
103750.000,-4.741,0.030,737421.688,4076780.658,3.094,-0.047,20.000
103800.000,-4.783,0.030,737419.334,4076730.713,3.094,-0.047,20.000
103850.000,-4.831,0.030,737416.980,4076680.768,3.094,-0.047,20.000
103900.000,-4.883,0.030,737414.626,4076630.824,3.094,-0.047,20.000
103950.000,-4.941,0.030,737412.272,4076580.879,3.094,-0.047,20.000
104000.000,-5.003,0.030,737409.918,4076530.935,3.094,-0.047,20.000
104050.000,-5.066,0.030,737407.564,4076480.990,3.094,-0.047,20.000
104100.000,-5.133,0.030,737405.210,4076431.046,3.094,-0.047,20.000
104150.000,-5.202,0.030,737402.856,4076381.101,3.094,-0.047,20.000
104200.000,-5.273,0.030,737400.502,4076331.157,3.094,-0.047,20.000
104250.000,-5.347,0.030,737398.148,4076281.212,3.094,-0.047,20.000
104300.000,-5.424,0.030,737395.793,4076231.267,3.039,-0.103,20.000
104350.000,-5.503,0.030,737390.676,4076181.720,2.815,-0.327,20.000
104400.000,-5.598,0.030,737374.714,4076134.637,2.686,-0.455,20.000
104450.000,-5.695,0.030,737352.734,4076089.727,2.686,-0.455,20.000
104500.000,-5.789,0.030,737330.754,4076044.817,2.686,-0.455,20.000
104550.000,-5.878,0.030,737308.775,4075999.907,2.686,-0.455,20.000
104600.000,-5.960,0.030,737286.795,4075954.997,2.686,-0.455,20.000
104650.000,-6.032,0.030,737264.815,4075910.087,2.686,-0.455,20.000
104700.000,-6.087,0.030,737242.836,4075865.177,2.672,-0.470,20.000
104750.000,-6.139,0.030,737220.202,4075820.619,2.456,-0.686,20.000
104800.000,-6.192,0.030,737189.387,4075782.969,2.106,-1.036,20.000
104850.000,-6.244,0.030,737146.373,4075757.476,2.106,-1.036,20.000
